0.17 0.04 4.34
0.18 0.04 4.359999999999999
0.19 0.04 4.38
0.2 0.04 4.4
0.21 0.04 4.42
0.22 0.04 4.4399999999999995
0.23 0.04 4.46
0.24 0.04 4.48
0.25 0.04 4.5
0.26 0.04 4.52
0.27 0.04 4.54
0.28 0.04 4.5600000000000005
0.29 0.04 4.58
0.3 0.04 4.6
0.31 0.04 4.62
0.32 0.04 4.640000000000001
0.33 0.04 4.66
0.34 0.04 4.68
0.35 0.04 4.7
0.36 0.04 4.72
0.37 0.04 4.74
0.38 0.04 4.76
0.39 0.04 4.78
0.4 0.04 4.8
0.41 0.04 4.82
0.42 0.04 4.84
0.43 0.04 4.859999999999999
0.44 0.04 4.88
0.45 0.04 4.9
0.46 0.04 4.92
0.47 0.04 4.9399999999999995
0.48 0.04 4.96
0.49 0.04 4.98
0.5 0.04 5.0
0.51 0.04 5.02
0.52 0.04 5.04
0.53 0.04 5.0600000000000005
0.54 0.04 5.08
0.55 0.04 5.1
0.56 0.04 5.12
0.57 0.04 5.14
0.58 0.04 5.16
0.59 0.04 5.18
0.6 0.04 5.2
0.61 0.04 5.22
0.62 0.04 5.24
0.63 0.04 5.26
0.64 0.04 5.28
0.65 0.04 5.3
0.66 0.04 5.32
0.67 0.04 5.34
0.68 0.04 5.36
0.69 0.04 5.38
0.7 0.04 5.4
0.71 0.04 5.42
0.72 0.04 5.4399999999999995
0.73 0.04 5.46
0.74 0.04 5.48
0.75 0.04 5.5
0.76 0.04 5.52
0.77 0.04 5.54
0.78 0.04 5.5600000000000005
0.79 0.04 5.58
0.8 0.04 5.6
0.81 0.04 5.62
0.82 0.04 5.64
0.83 0.04 5.66
0.84 0.04 5.68
0.85 0.04 5.7
0.86 0.04 5.72
0.87 0.04 5.74
0.88 0.04 5.76
0.89 0.04 5.78
0.9 0.04 5.8
0.91 0.04 5.82
0.92 0.04 5.84
0.93 0.04 5.86
0.94 0.04 5.88
0.95 0.04 5.9
0.96 0.04 5.92
0.97 0.04 5.9399999999999995
0.98 0.04 5.96
0.99 0.04 5.98
1.0 0.04 6.0
0.0 0.05 4.0
0.01 0.05 4.02
0.02 0.05 4.04
0.03 0.05 4.0600000000000005
0.04 0.05 4.08
0.05 0.05 4.1
0.06 0.05 4.12
0.07 0.05 4.140000000000001
0.08 0.05 4.16
0.09 0.05 4.18
0.1 0.05 4.2
0.11 0.05 4.22
0.12 0.05 4.24
0.13 0.05 4.26
0.14 0.05 4.28
0.15 0.05 4.3
0.16 0.05 4.32
0.17 0.05 4.34
0.18 0.05 4.359999999999999
0.19 0.05 4.38
0.2 0.05 4.4
0.21 0.05 4.42
0.22 0.05 4.4399999999999995
0.23 0.05 4.46
0.24 0.05 4.48
0.25 0.05 4.5
0.26 0.05 4.52
0.27 0.05 4.54
0.28 0.05 4.5600000000000005
0.29 0.05 4.58
0.3 0.05 4.6
0.31 0.05 4.62
0.32 0.05 4.640000000000001
0.33 0.05 4.66
0.34 0.05 4.68
0.35 0.05 4.7
0.36 0.05 4.72
0.37 0.05 4.74
0.38 0.05 4.76
0.39 0.05 4.78
0.4 0.05 4.8
0.41 0.05 4.82
0.42 0.05 4.84
0.43 0.05 4.859999999999999
0.44 0.05 4.88
0.45 0.05 4.9
0.46 0.05 4.92
0.47 0.05 4.9399999999999995
0.48 0.05 4.96
0.49 0.05 4.98
0.5 0.05 5.0
0.51 0.05 5.02
0.52 0.05 5.04
0.53 0.05 5.0600000000000005
0.54 0.05 5.08
0.55 0.05 5.1
0.56 0.05 5.12
0.57 0.05 5.14
0.58 0.05 5.16
0.59 0.05 5.18
0.6 0.05 5.2
0.61 0.05 5.22
0.62 0.05 5.24
0.63 0.05 5.26
0.64 0.05 5.28
0.65 0.05 5.3
0.66 0.05 5.32
0.67 0.05 5.34
0.68 0.05 5.36
0.69 0.05 5.38
0.7 0.05 5.4
0.71 0.05 5.42
0.72 0.05 5.4399999999999995
0.73 0.05 5.46
0.74 0.05 5.48
0.75 0.05 5.5
0.76 0.05 5.52
0.77 0.05 5.54
0.78 0.05 5.5600000000000005
0.79 0.05 5.58
0.8 0.05 5.6
0.81 0.05 5.62
0.82 0.05 5.64
0.83 0.05 5.66
0.84 0.05 5.68
0.85 0.05 5.7
0.86 0.05 5.72
0.87 0.05 5.74
0.88 0.05 5.76
0.89 0.05 5.78
0.9 0.05 5.8
0.91 0.05 5.82
0.92 0.05 5.84
0.93 0.05 5.86
0.94 0.05 5.88
0.95 0.05 5.9
0.96 0.05 5.92
0.97 0.05 5.9399999999999995
0.98 0.05 5.96
0.99 0.05 5.98
1.0 0.05 6.0
0.0 0.06 4.0
0.01 0.06 4.02
0.02 0.06 4.04
0.03 0.06 4.0600000000000005
0.04 0.06 4.08
0.05 0.06 4.1
0.06 0.06 4.12
0.07 0.06 4.140000000000001
0.08 0.06 4.16
0.09 0.06 4.18
0.1 0.06 4.2
0.11 0.06 4.22
0.12 0.06 4.24
0.13 0.06 4.26
0.14 0.06 4.28
0.15 0.06 4.3
0.16 0.06 4.32
0.17 0.06 4.34
0.18 0.06 4.359999999999999
0.19 0.06 4.38
0.2 0.06 4.4
0.21 0.06 4.42
0.22 0.06 4.4399999999999995
0.23 0.06 4.46
0.24 0.06 4.48
0.25 0.06 4.5
0.26 0.06 4.52
0.27 0.06 4.54
0.28 0.06 4.5600000000000005
0.29 0.06 4.58
0.3 0.06 4.6
0.31 0.06 4.62
0.32 0.06 4.640000000000001
0.33 0.06 4.66
0.34 0.06 4.68
0.35 0.06 4.7
0.36 0.06 4.72
0.37 0.06 4.74
0.38 0.06 4.76
0.39 0.06 4.78
0.4 0.06 4.8
0.41 0.06 4.82
0.42 0.06 4.84
0.43 0.06 4.859999999999999
0.44 0.06 4.88
0.45 0.06 4.9
0.46 0.06 4.92
0.47 0.06 4.9399999999999995
0.48 0.06 4.96
0.49 0.06 4.98
0.5 0.06 5.0
0.51 0.06 5.02
0.52 0.06 5.04
0.53 0.06 5.0600000000000005
0.54 0.06 5.08
0.55 0.06 5.1
0.56 0.06 5.12
0.57 0.06 5.14
0.58 0.06 5.16
0.59 0.06 5.18
0.6 0.06 5.2
0.61 0.06 5.22
0.62 0.06 5.24
0.63 0.06 5.26
0.64 0.06 5.28
0.65 0.06 5.3
0.66 0.06 5.32
0.67 0.06 5.34
0.68 0.06 5.36
0.69 0.06 5.38
0.7 0.06 5.4
0.71 0.06 5.42
0.72 0.06 5.4399999999999995
0.73 0.06 5.46
0.74 0.06 5.48
0.75 0.06 5.5
0.76 0.06 5.52
0.77 0.06 5.54
0.78 0.06 5.5600000000000005
0.79 0.06 5.58
0.8 0.06 5.6
0.81 0.06 5.62
0.82 0.06 5.64
0.83 0.06 5.66
0.84 0.06 5.68
0.85 0.06 5.7
0.86 0.06 5.72
0.87 0.06 5.74
0.88 0.06 5.76
0.89 0.06 5.78
0.9 0.06 5.8
0.91 0.06 5.82
0.92 0.06 5.84
0.93 0.06 5.86
0.94 0.06 5.88
0.95 0.06 5.9
0.96 0.06 5.92
0.97 0.06 5.9399999999999995
0.98 0.06 5.96
0.99 0.06 5.98
1.0 0.06 6.0
0.0 0.07 4.0
0.01 0.07 4.02
0.02 0.07 4.04
0.03 0.07 4.0600000000000005
0.04 0.07 4.08
0.05 0.07 4.1
0.06 0.07 4.12
0.07 0.07 4.140000000000001
0.08 0.07 4.16
0.09 0.07 4.18
0.1 0.07 4.2
0.11 0.07 4.22
0.12 0.07 4.24
0.13 0.07 4.26
0.14 0.07 4.28
0.15 0.07 4.3
0.16 0.07 4.32
0.17 0.07 4.34
0.18 0.07 4.359999999999999
0.19 0.07 4.38
0.2 0.07 4.4
0.21 0.07 4.42
0.22 0.07 4.4399999999999995
0.23 0.07 4.46
0.24 0.07 4.48
0.25 0.07 4.5
0.26 0.07 4.52
0.27 0.07 4.54
0.28 0.07 4.5600000000000005
0.29 0.07 4.58
0.3 0.07 4.6
0.31 0.07 4.62
0.32 0.07 4.640000000000001
0.33 0.07 4.66
0.34 0.07 4.68
0.35 0.07 4.7
0.36 0.07 4.72
0.37 0.07 4.74
0.38 0.07 4.76
0.39 0.07 4.78
0.4 0.07 4.8
0.41 0.07 4.82
0.42 0.07 4.84
0.43 0.07 4.859999999999999
0.44 0.07 4.88
0.45 0.07 4.9
0.46 0.07 4.92
0.47 0.07 4.9399999999999995
0.48 0.07 4.96
0.49 0.07 4.98
0.5 0.07 5.0
0.51 0.07 5.02
0.52 0.07 5.04
0.53 0.07 5.0600000000000005
0.54 0.07 5.08
0.55 0.07 5.1
0.56 0.07 5.12
0.57 0.07 5.14
0.58 0.07 5.16
0.59 0.07 5.18
0.6 0.07 5.2
0.61 0.07 5.22
0.62 0.07 5.24
0.63 0.07 5.26
0.64 0.07 5.28
0.65 0.07 5.3
0.66 0.07 5.32
0.67 0.07 5.34
0.68 0.07 5.36
0.69 0.07 5.38
0.7 0.07 5.4
0.71 0.07 5.42
0.72 0.07 5.4399999999999995
0.73 0.07 5.46
0.74 0.07 5.48
0.75 0.07 5.5
0.76 0.07 5.52
0.77 0.07 5.54
0.78 0.07 5.5600000000000005
0.79 0.07 5.58
0.8 0.07 5.6
0.81 0.07 5.62
0.82 0.07 5.64
0.83 0.07 5.66
0.84 0.07 5.68
0.85 0.07 5.7
0.86 0.07 5.72
0.87 0.07 5.74
0.88 0.07 5.76
0.89 0.07 5.78
0.9 0.07 5.8
0.91 0.07 5.82
0.92 0.07 5.84
0.93 0.07 5.86
0.94 0.07 5.88
0.95 0.07 5.9
0.96 0.07 5.92
0.97 0.07 5.9399999999999995
